,COPEPODS_01,COPEPODS_05,COPEPODS_06,COPEPODS_07,COPEPODS_08,COPEPODS_09,COPEPODS_10,COPEPODS_11,COPEPODS_12,COPEPODS_14,COPEPODS_15,COPEPODS_16,COPEPODS_17,COPEPODS_18,COPEPODS_19,COPEPODS_20,COPEPODS_21,COPEPODS_22,COPEPODS_23,COPEPODS_24,COPEPODS_25,COPEPODS_26,COPEPODS_27,COPEPODS_28,COPEPODS_29,COPEPODS_30,COPEPODS_31,COPEPODS_32,COPEPODS_33,COPEPODS_34,COPEPODS_35,COPEPODS_36,COPEPODS_37,COPEPODS_38,COPEPODS_39,COPEPODS_40,COPEPODS_41,COPEPODS_42,COPEPODS_43,COPEPODS_44,COPEPODS_45,COPEPODS_46,COPEPODS_47,COPEPODS_48,COPEPODS_49,COPEPODS_50,COPEPODS_51,COPEPODS_52,COPEPODS_53,COPEPODS_54,COPEPODS_55,COPEPODS_56,COPEPODS_57,COPEPODS_58,COPEPODS_59,COPEPODS_60,COPEPODS_61
TRINITY_DN34633_c1_g2_i1.m.48985,7.479069328,8.062544709,7.851364094,8.157004338,7.545084186,7.883883417,7.733598473,8.355715293,8.220759568,8.049299379,8.013312784,7.730552918,8.109497515,7.701443465,8.092605682,8.125778675,7.814283751,7.72982944,8.019744779,7.86117705,7.872836138,7.78318756,8.011934966,7.677633662,7.877044953,7.973799036,8.153906573,7.77329598,8.133941047,7.929124769,7.521835557,7.962735468,7.808018425,8.159581618,7.648933707,8.108283321,7.92489149,8.195069181,7.648893565,7.809599444,7.718095384,8.003507232,7.939571749,7.732470703,7.860759966,8.150792936,7.526752364,8.121521577,7.850112922,7.674348846,7.954022599,7.86158597,7.519831388,7.578977258,8.126892871,8.397344819,7.946897273
TRINITY_DN34633_c1_g3_i1.m.48987,6.808315422,6.940921111,6.852480307,7.176242896,6.825982685,6.511470326,6.637079894,6.800437364,6.817485311,6.530547459,6.912602034,6.747038357,7.025841702,6.676680417,6.736047624,6.715932168,6.674044004,6.825217725,6.97383307,7.102808722,6.796727324,6.784967238,6.790394999,6.763274673,6.671710598,6.935920613,6.863641271,6.918458723,7.083338581,6.54095695,6.523615137,6.559460734,6.6253433,6.552774996,6.10815637,7.098440316,6.945116706,6.959251311,6.670404504,6.485914482,6.732184631,6.992000826,7.129480843,6.169996902,6.49103861,6.840628411,6.658592189,6.590090952,6.770415724,6.583018791,6.411023497,6.937075383,7.054192207,6.841496132,6.680844641,6.771677674,6.567469437
TRINITY_DN34633_c1_g4_i1.m.48989,5.16415283,3.78273207,4.098802705,3.417765097,4.890425359,4.523902987,3.823736073,5.146293128,4.879546785,4.098794228,3.54085965,4.234247525,5.408221364,3.644025453,3.316374151,4.948777752,4.019901447,0.303194806,1.922783525,2.929290409,3.67791025,2.774668641,4.437118653,3.129879912,3.1244742,5.501340982,4.148953114,3.885796796,3.961045349,5.016092621,2.998758121,3.779788978,4.619354537,3.024149745,3.939433601,5.513833617,4.61289938,5.34410111,4.101145369,3.85601296,5.335835051,3.472151897,4.507756538,5.100812397,3.760267736,4.425951523,2.911334237,2.649068137,1.833316548,3.80333794,4.518090915,4.604856382,3.931898822,1.22385904,3.986058676,5.210639783,4.696830508
TRINITY_DN34646_c0_g1_i1.m.48823,0.861262909,1.878424097,0.846593334,0.972900562,0.745123788,0.757102431,0.793911858,1.794504915,2.496069417,NA,2.511006952,0.882499465,0.963373621,NA,1.871496616,0.749027872,NA,0.858266734,NA,0.899470337,0.91107443,NA,0.904759876,NA,NA,0.968959073,NA,NA,1.931180176,NA,NA,1.875474859,0.782158472,0.99428674,0.687197816,1.981502394,1.920094007,0.992350493,NA,2.411129486,1.846566152,NA,0.89293485,0.749001667,0.85595906,0.893565675,0.881480041,NA,1.803468914,NA,1.751268219,0.990039522,0.902064562,NA,1.733797791,1.765753503,0.859632309
TRINITY_DN34649_c0_g1_i10.m.48759,3.062562495,3.66466192,4.04783624,3.98151101,2.946381205,3.958370327,4.317098447,4.995796174,4.434308279,3.632793495,4.297253856,3.891112814,4.164618048,2.663448098,4.657723378,4.857176856,3.660818917,3.381497525,3.094236442,4.100722059,4.81282278,4.016501062,3.106045773,2.663894187,3.658486915,3.977625353,4.267918164,3.64219717,3.717437256,3.772487995,2.947786234,3.661714858,4.56839492,4.00295172,3.210407826,3.990122451,4.291290446,4.193606417,3.050190209,3.34937248,3.632794786,3.643586379,4.094227247,3.757673858,3.86458898,3.679844875,3.082763892,3.405463789,4.464197164,2.685263946,4.411992159,3.191329694,3.688291688,2.565229182,4.394529962,4.667476804,4.382838991
TRINITY_DN34671_c0_g3_i2.m.49373,3.400894725,NA,NA,NA,3.284702245,3.296689614,3.333489145,3.334122219,3.450701462,3.386163629,NA,3.422077225,4.502940914,3.416819191,3.411089773,3.288613716,3.414180745,3.397899155,3.432549465,NA,NA,NA,NA,NA,3.41183659,NA,3.436321308,3.39555039,NA,NA,NA,3.415077601,3.321749465,NA,NA,3.521096706,NA,3.531926795,NA,3.365777941,3.386155811,3.396953056,3.432543047,NA,NA,NA,3.421088345,NA,3.343090593,NA,3.290888074,NA,NA,3.318589586,NA,NA,3.399227094
TRINITY_DN34681_c3_g1_i1.m.49407,2.337882187,2.355015596,1.323178262,NA,2.221698279,1.233685311,1.270477419,1.27113119,2.972662767,2.908111188,2.402641738,2.359060427,1.439944929,NA,1.348074102,NA,2.35115501,2.334877433,2.95449945,2.376029869,NA,1.484438241,1.381353047,2.354253348,1.348839504,3.030546458,NA,2.332534509,1.407774263,1.24046775,1.223132392,2.352054492,2.258755013,1.470894404,1.163771084,2.458076275,1.39670568,2.46891063,1.325483975,1.30278192,2.908113974,3.333942922,2.369553097,1.225630319,2.332552183,2.370180214,2.358093908,2.358850436,1.280053963,1.375634896,2.227878535,2.466634307,2.963614099,2.255584201,2.210412807,NA,2.921189006
TRINITY_DN34700_c0_g1_i1.m.49523,NA,4.676938462,5.645079546,4.771399054,5.128583417,3.555613405,4.592411154,3.593034189,4.709622441,4.645074958,5.724566964,5.265956307,6.083785516,4.675731066,5.67000506,NA,3.673098863,5.656813577,4.691470344,5.697963785,5.294582662,4.806387715,4.703291792,4.67617062,5.255722755,6.089443933,4.695237912,5.654473991,5.314679812,4.562378123,5.545035204,4.67398825,6.388028703,5.792833972,3.485722216,4.780009899,5.303569653,4.790844455,4.647427483,4.624686987,4.645081503,3.65586839,5.276429975,4.547558414,5.239439063,5.277084056,4.680010771,4.680772778,5.186972733,3.697552267,5.549800581,5.788567863,5.700570067,6.162476607,5.117303402,4.564277636,5.243113509
TRINITY_DN34700_c1_g1_i1.m.49524,2.058512225,3.075622694,2.043782571,NA,2.942313313,1.954288925,2.991096465,1.991742355,2.108304711,2.043774705,3.123261054,NA,3.160540382,2.074417182,3.06868901,1.946209849,2.071782263,NA,3.67512626,3.096656674,3.108305978,NA,NA,NA,NA,3.166202285,NA,3.053157462,2.128397135,NA,NA,NA,2.979355175,NA,1.884403451,2.178698837,NA,2.189543414,2.046111675,NA,3.043774036,NA,2.090148338,NA,NA,2.090799997,NA,NA,NA,NA,1.948498462,2.187242103,2.099257845,1.976205748,NA,1.962968357,2.056856537
TRINITY_DN34719_c0_g4_i3.m.49595,4.878469452,5.523629953,4.98927393,5.778554063,5.003290667,5.015277701,5.875201176,5.811698591,5.169289236,5.7262338,5.653719862,5.025185491,6.044649724,5.242314235,5.888665748,5.554682596,5.754253578,5.116481033,5.843016861,5.779120308,5.468852185,5.735540948,4.921948885,5.683325657,5.429989581,6.170600235,5.541926931,4.73563135,5.576408965,5.228496923,6.004702525,5.018181519,5.246793961,5.252504429,5.244949438,6.239678757,6.178276967,6.408056886,5.494121096,5.290808259,6.211661703,5.807414892,5.910127448,5.007229123,5.583629306,5.621275956,5.898672381,5.527464475,5.753555225,5.363668398,5.556956839,5.007231277,5.267156507,5.584669545,5.379031143,5.715825802,5.587305244
TRINITY_DN34719_c0_g4_i6.m.49600,4.426883505,4.903446635,5.319046823,4.708397255,5.398160625,4.322683948,4.529411176,4.819549047,5.177137245,4.871584844,4.661571663,5.354962728,5.229376501,4.764737588,4.607003239,4.774034178,4.610099758,5.008852813,5.458548127,4.634963083,5.061662453,5.380818595,5.929798319,4.250602077,5.245192774,4.994022038,4.921741975,5.228908168,4.818721263,4.914415398,3.634041483,5.347956951,5.15510677,5.260350519,4.574726336,5.132050634,5.573147714,5.557923289,4.584429107,4.561690606,5.112596999,5.230299787,4.917976909,5.221529207,5.006515244,4.044165916,4.447088834,4.617775308,4.954050538,4.924056855,4.776310765,5.803572428,5.275004404,4.66652032,4.469338372,5.13871029,4.884660367
TRINITY_DN34719_c0_g5_i1.m.49601,6.172621648,7.189750485,7.157894025,7.399686538,7.378361129,6.805388268,7.327615175,7.328243232,7.44482658,7.032358207,7.459772111,7.193807492,7.777171354,6.773506876,7.405209452,7.282731845,7.507836207,7.392017799,7.319760412,7.326252053,7.337911073,7.056164407,7.2161028,7.063451558,7.405966682,7.60225659,7.623085662,7.669788636,7.358008239,7.660151689,7.173324111,7.409194611,7.678448853,7.04261237,7.220924715,8.100176928,7.733921413,7.888621565,7.160242218,7.359895034,7.572928535,7.490608805,7.20428029,7.645335503,7.282766517,7.320412674,7.308301722,7.515513519,7.436750278,6.795321861,7.285005164,7.416859142,7.435776304,7.312718785,7.160628581,7.662053809,7.286441706
TRINITY_DN34722_c0_g1_i1.m.49620,2.042347827,2.059477717,2.027617568,2.153905657,NA,4.260061891,2.974937575,1.97554697,2.092155577,2.027613627,4.107094249,3.063524679,2.14436999,3.058257313,3.052525806,NA,3.055627499,3.624299899,2.074006397,3.080493944,3.677112333,3.188913725,3.085813656,4.058698151,2.053294733,2.150035573,2.07776193,2.036982861,3.112245735,3.52986159,1.927551366,3.056511726,NA,2.17537072,3.868245499,3.162536192,NA,2.173387019,2.029965035,3.007219398,3.027598149,3.038396892,3.658955499,1.930093157,2.036998771,2.074655945,NA,3.648256375,2.984537704,3.665037925,1.93233054,3.171093389,2.08308108,3.960041254,2.914860966,NA,NA
TRINITY_DN34744_c0_g1_i2.m.49835,NA,1.810918366,1.779042059,0.905332134,0.677575588,0.689600968,0.726356637,NA,NA,NA,NA,0.814993086,0.89583105,0.809697244,0.803961167,NA,NA,NA,0.825428376,0.831900951,1.843588053,NA,0.837261043,NA,0.804716357,NA,0.829198493,0.788439359,0.863694381,0.696302287,NA,0.807962849,0.714665706,0.926796172,0.619690517,1.913972309,1.852575304,0.924769186,2.366361422,1.758671278,0.779082555,2.374795026,1.825450562,2.266489389,2.37340236,0.826048922,1.813967607,0.814752825,1.735968634,1.831523258,NA,2.507505367,1.834533201,1.711482143,0.666266929,NA,0.792114718
TRINITY_DN34747_c0_g2_i3.m.50005,4.199258503,4.023743907,4.354453565,3.310840345,3.890421067,4.264981065,3.131853934,3.45441345,3.249064059,4.643958291,3.264014683,4.027797202,4.108664643,3.215178462,4.209455569,3.67193592,3.212536199,4.196262725,3.815883599,3.237411179,4.249068811,4.153192031,3.827698675,3.215614346,4.210207013,3.306965039,3.556613242,2.778880846,3.591094858,3.686785217,2.084476635,4.672866487,4.120122114,4.332281814,3.832526161,3.641384588,3.843019478,3.652227611,NA,2.749090966,2.769483524,4.654748985,3.552848536,2.671977564,4.653354126,3.816528889,2.804416089,4.220219636,3.141461789,4.236995525,4.259172459,4.135368713,3.240023388,4.116960926,2.656757647,3.425656423,4.367521672
TRINITY_DN34747_c0_g2_i4.m.50016,4.275935724,4.293059124,NA,4.802557771,4.159745934,4.586773338,4.623571121,NA,NA,2.676236778,3.755723555,4.297121032,NA,4.706892733,4.701166285,NA,4.704254048,4.687975356,3.72263354,4.729122578,3.740783063,3.837549925,3.73445509,4.292293914,2.701925517,NA,3.726400126,4.270597894,3.760877188,NA,4.898122295,4.705148407,NA,2.82399,2.516874582,NA,NA,NA,4.678588063,4.977778671,4.26120214,2.68703902,3.722634034,3.578724226,2.685639018,3.723282681,4.296134075,2.711942019,3.63316977,3.728709898,2.580964408,3.819727348,4.731729543,4.193634288,4.148460145,NA,3.689311388
TRINITY_DN34784_c0_g1_i1.m.50053,4.030325869,5.369384478,4.600563094,4.726878265,2.91413723,4.511092175,2.962929745,2.963561494,3.080134645,3.015592995,3.095082143,4.051517381,4.717341847,5.631212771,3.040527099,3.918041139,3.043619132,4.027328671,4.061989855,5.068481598,3.080140004,5.498833619,4.073811944,4.631653048,3.041278428,4.138032147,5.387683782,4.609957093,4.685200465,NA,4.500516945,4.044506502,2.951199987,3.163351138,4.441197609,NA,3.089127936,4.161362651,NA,3.995210544,3.01559314,3.026386504,3.061977967,2.918079218,4.024996348,4.64760153,4.050527779,3.051293725,3.972530251,4.653026939,NA,3.159094492,4.071087468,3.948029085,2.902863161,3.934798568,3.028665882
TRINITY_DN34805_c0_g1_i4.m.50283,5.9479463,6.090606073,5.997348937,6.458082967,5.694255129,5.776632681,6.121555372,5.328635157,5.345682447,5.795711385,6.36062807,5.969131674,5.982880384,5.752363908,5.405600729,5.183586221,5.749728159,6.439714102,6.327531542,5.848596826,6.345682687,6.027409735,5.853923329,5.752802258,5.499466917,5.766146569,5.611405037,5.731108428,6.017855661,6.034938429,5.543663636,5.962126282,5.579303246,6.265395028,5.562352484,6.068145844,NA,5.941481003,5.563597429,5.912826965,5.721712696,6.069535419,5.842100977,5.961228968,5.875500333,5.76875455,5.901035384,5.831406618,6.015677123,6.111215764,5.465968577,6.261129884,5.777203796,5.991181924,5.448507338,NA,5.808785615
TRINITY_DN34827_c0_g1_i1.m.50406,4.873747973,4.890879173,5.382581269,5.072797909,4.845022659,5.017477242,4.806350414,4.80697855,4.923562279,5.028939364,5.462070052,5.287251782,5.063262055,5.059597574,5.407504865,4.931390718,4.208961211,5.330184645,5.227338865,5.233830199,5.382992931,5.268253454,4.724582747,4.977572983,5.206628644,4.788812821,4.716533218,5.116341046,4.751015232,5.024243061,4.84643683,4.887930648,5.318174172,5.46620411,5.28462098,5.163875891,5.020011967,5.174709574,4.768262106,5.29806069,4.443977979,4.957270121,5.153336495,4.93142434,4.568853213,4.3654961,5.353382638,5.21664098,5.275382523,5.303804989,5.223171619,5.172433483,5.236438744,4.961378577,4.446716402,4.948144759,5.457055518
TRINITY_DN34830_c0_g1_i1.m.50458,1.922836467,2.939969382,2.493073473,2.619388764,2.806651683,2.403616805,2.440402421,2.856072778,2.55761869,1.908092949,1.987594676,2.528994235,2.024888855,1.938758515,1.933036603,1.810557932,2.936126265,1.919839933,1.95449945,1.96099237,1.972670331,2.654381058,1.966333298,1.939188792,2.518746144,3.030546458,2.543222139,2.917506499,2.992755455,1.82541056,0.808057436,2.937026432,2.428673969,2.055856904,1.748771979,1.043066422,3.303573457,2.638841999,1.910480727,1.887706041,1.908094618,0.918927312,2.9545058,NA,1.917514684,0.955190023,NA,1.943812937,1.865056712,1.960597396,0.812851117,2.051596807,0.963575596,0.840573869,0.795395556,0.827307731,0.921189006
TRINITY_DN34833_c2_g3_i1.m.50440,4.778258106,4.432817895,4.40095992,4.041846226,3.814073167,4.089094694,3.86286549,4.541564232,3.658150373,4.400956555,3.673086995,4.43687242,4.517734786,3.946183657,4.618527081,4.081014849,4.206582632,4.412693536,4.639995055,4.231447316,4.24310983,4.562264227,3.973742486,3.624693547,4.204244466,4.523394917,3.965684604,3.924927377,3.678238122,4.318255724,4.300912368,4.207477906,4.114157843,4.063286046,3.756172617,4.31349719,4.474485244,4.546723867,3.91788564,4.743137094,4.400955578,4.189354269,4.447344428,4.818014432,4.187963544,4.225609148,4.628534385,4.214262192,4.357888848,3.646069931,4.49832395,4.544445641,4.234058654,4.333389375,4.288220274,4.320158582,4.606678037
TRINITY_DN34837_c1_g1_i1.m.50475,3.235547128,3.252676177,NA,2.347142655,NA,NA,2.168149292,NA,2.285377291,2.220821033,3.885270926,2.256729015,4.337603802,2.251466652,NA,NA,2.248836549,NA,3.267220428,2.273701537,NA,2.382124468,NA,NA,2.246501683,3.343264274,NA,NA,2.305454188,NA,2.120786786,2.24974316,3.156421498,2.368592162,NA,3.355749522,3.294355707,3.366583675,2.223165701,NA,2.220826616,2.231622149,3.267218178,NA,2.230229393,2.267853978,2.255759446,3.256514733,NA,2.273294862,NA,3.364312347,NA,NA,NA,NA,NA
