"","COPEPODS_01","COPEPODS_05","COPEPODS_06","COPEPODS_07","COPEPODS_08","COPEPODS_09","COPEPODS_10","COPEPODS_11","COPEPODS_12","COPEPODS_14","COPEPODS_15","COPEPODS_16","COPEPODS_17","COPEPODS_18","COPEPODS_19","COPEPODS_20","COPEPODS_21","COPEPODS_22","COPEPODS_23","COPEPODS_24","COPEPODS_25","COPEPODS_26","COPEPODS_27","COPEPODS_28","COPEPODS_29","COPEPODS_30","COPEPODS_31","COPEPODS_32","COPEPODS_33","COPEPODS_34","COPEPODS_35","COPEPODS_36","COPEPODS_37","COPEPODS_38","COPEPODS_39","COPEPODS_40","COPEPODS_41","COPEPODS_42","COPEPODS_43","COPEPODS_44","COPEPODS_45","COPEPODS_46","COPEPODS_47","COPEPODS_48","COPEPODS_49","COPEPODS_50","COPEPODS_51","COPEPODS_52","COPEPODS_53","COPEPODS_54","COPEPODS_55","COPEPODS_56","COPEPODS_57","COPEPODS_58","COPEPODS_59","COPEPODS_60","COPEPODS_61"
"TRINITY_DN35226_c2_g9_i3.m.53506",4.7781946355,4.2867826495,4.778194632,3.275824164,4.244704561,4.13920296,4.203676599,5.1581733275,3.377703841,3.270102974,4.8328590155,3.268819161,4.740520666,3.373611079,4.271420675,5.074781141,3.457438405,4.217483447,3.316383429,3.194398699,5.181309828,4.449660489,4.281971513,3.373603237,4.3828220975,4.774701217,3.3466276905,4.872474342,3.348730829,3.175664721,NA,4.9720660245,4.875669216,NA,4.26877795,5.161451016,4.709424301,4.751167094,3.363251649,4.315736389,4.7369639495,3.284594444,4.258124269,4.754958778,5.001089385,4.3735497595,NA,NA,4.911858778,4.398056932,4.222058518,4.8550614795,4.3202184105,3.269523818,3.284592959,5.536712669,3.271427175
"TRINITY_DN35226_c2_g9_i6.m.53512",3.2513318295,4.3448835485,4.836297281,3.333928963,4.88777238,4.197311708,5.261781385,3.2162730655,4.43580973,4.328202561,4.3059975085,4.911884857,4.213656039,3.431712785,3.329530874,3.132875822,4.515537589,4.275587227,4.374483303,4.837464552,5.239415461,NA,5.340075242,4.431703139,4.4409252405,4.832807731,4.4047415275,4.345614114,3.406829375,5.233770503,4.411300119,4.4452084795,4.933771612,3.427593434,3.326879526,5.219553592,4.182568298,4.809272596,3.421363386,3.373838557,4.2101085715,5.342700048,4.316226219,4.813061338,4.474231299,3.4316540725,NA,3.368689393,4.384997891,3.456159336,3.280164574,4.9131626915,5.3783243765,4.32763346,3.342707337,3.272881074,4.329525064
"TRINITY_DN35226_c2_g9_i7.m.53514",7.4900690015,NA,7.490069856,NA,NA,NA,7.294065149,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.017306733,7.06686482,7.793788334,7.83227426,7.658720507,NA,7.578808773,7.570904889,7.3577302375,8.103249649,NA,7.37789664,8.323640647,7.565613587,7.650033741,7.4774913585,7.488006322,7.846900151,NA,NA,8.037972728,NA,7.453642885,NA,7.7118736965,7.481900452,7.554963313,NA,7.976000246,7.9334233065,7.607432494,7.948466071,7.964769136,8.180321571,NA,7.8299693365,7.2951292725,7.118908136,7.481898761,NA,7.748832179
"TRINITY_DN35247_c0_g1_i1.m.53802",1.7337834275,1.8273442385,1.148820596,1.231423033,1.200331712,1.094795554,1.159309956,0.1137547555,1.333342409,1.225694638,1.2034968055,1.224442203,1.111188781,0.329169507,1.227058175,0.0303346180000002,0.412993107,0.173141611,NA,0.150012142000001,0.136977149000001,NA,1.8225226,1.329184512,1.3383993525,1.145367344,0.3022413735,1.243088133,NA,0.131228392000001,0.308832818,1.3426995945,1.246335567,1.3251197,0.224361384000001,1.702030172,1.080099796,1.121827225,0.318897578000001,NA,1.1075865835,1.240225918,1.213709148,NA,0.371746038000001,0.329129825500001,0.365791354,0.266195073,1.282517845,0.353697642000001,0.177617247000001,1.2257184595,0.2758768115,1.810081611,0.240194894,NA,0.227068047000001
"TRINITY_DN35258_c2_g2_i12.m.53800",5.6710858555,4.9572803745,4.44869515,5.268256276,4.500167986,4.809703668,2.874170753,NA,NA,5.525559343,5.5033561155,5.746676343,NA,5.629065531,5.526884325,NA,NA,4.887984013,4.571842713,2.86489211,4.436769566,5.927513,3.952467514,4.629067383,5.3752488965,NA,4.6020958235,5.279935799,NA,2.846157549,4.023698731,4.6425657105,NA,3.039997501,6.109199843,NA,NA,NA,NA,5.986237695,NA,6.12502316,4.928625995,3.840495538,5.671591404,NA,4.665592386,5.566053984,4.582355125,5.65351853,6.351990946,2.9405988475,4.9907187745,4.524989958,5.540058818,NA,2.941913889
"TRINITY_DN35258_c2_g2_i5.m.53784",6.4936268915,6.2392523625,6.686272738,6.469308208,6.644636735,5.632247367,5.866642769,6.1106433785,6.777636715,6.763138449,6.0628639155,6.221293813,5.455950848,NA,5.571818405,6.567820304,NA,6.517880896,6.268850579,6.009367203,6.481706176,6.11262404,6.475451467,6.451605564,6.8758621555,6.142212205,6.7465663465,6.68744089,NA,5.668707357,6.431200061,5.6874989365,6.243175977,6.321963197,5.76181737,6.354930702,5.202466002,6.566137551,7.104224499,6.393742247,5.4523969495,6.584993842,6.451605143,5.984965146,6.494131809,6.6739472435,6.073095189,6.388594655,6.141863723,6.213025551,5.715099149,6.4635776355,5.8132614825,5.932494032,6.362599002,6.61471748,6.349426003
"TRINITY_DN35274_c1_g4_i1.m.53953",3.2662367345,2.9447513905,2.851195424,2.348830146,3.639639973,3.534141277,4.084034647,4.4010971815,1.450707291,3.665025866,3.9058604545,1.341808888,2.813524719,1.446624327,2.344418003,3.147775228,2.530443738,3.612419647,3.711307231,2.852370261,2.839277461,NA,4.354972115,1.446596742,4.0407815325,2.262739511,3.0046010565,2.36050754,4.006693596,1.248642721,NA,1.4600992235,3.685637013,2.442506432,2.341765112,3.819411661,2.197475853,3.239207208,2.436262702,1.388732906,1.2250300795,1.357611901,3.653050899,3.564930476,2.489133319,1.4465808975,1.483137959,3.383587188,3.984857685,NA,2.295048147,4.1504541135,1.3932192545,1.342527321,3.357594063,3.872751662,1.344444844
"TRINITY_DN35274_c1_g5_i4.m.53962",8.7900066015,8.5411634325,8.447615112,8.76724964,8.598624714,8.871636127,8.716795438,9.0481435545,9.072661122,8.804588875,8.5529038675,8.71584908,8.690046899,8.929157301,8.927904466,8.879359185,9.033746056,8.595251646,8.740686971,8.474317657,8.672733022,9.005212237,8.659736678,8.886720336,8.9795963055,8.519411685,9.0415906675,8.756905556,8.702649689,8.792619669,8.949971537,9.0040579835,8.867015665,9.101920617,8.905628366,8.585758964,8.548771647,8.590514334,8.96003128,8.952591194,8.7487772305,8.662363731,8.659349689,8.806849877,8.885524456,9.0104039605,9.066612145,8.986438381,8.903205586,8.974368385,9.008937586,8.6944057495,8.6252291165,8.693837322,9.035405639,9.21640251,8.446371019
"TRINITY_DN35274_c1_g6_i1.m.53956",6.9127802045,7.3282572785,7.320865762,7.802731382,7.372339869,7.089051963,7.682219328,7.0599243385,8.026171713,7.555993595,7.4167510985,7.042817774,7.174665468,6.977676917,7.39905661,7.283712994,7.359187465,7.069485722,7.525312393,7.279598162,7.723982206,7.399506338,7.159061382,7.392712499,7.2599115775,7.548699843,7.9049029815,7.732883807,7.906998958,7.282238583,7.459768535,7.4285816095,7.192456633,7.692380659,7.417167764,7.447346873,7.698161663,7.229709744,7.31310244,7.464130816,7.7409665905,7.41223191,7.42698221,7.095997011,7.501326816,7.9004552745,7.516702857,7.914663368,7.788947315,7.394446604,7.411093893,7.3115748875,7.6247317915,7.146620029,7.811500686,7.500681734,7.557318482
"TRINITY_DN35283_c0_g5_i1.m.53313",4.6209809675,5.7145291895,3.620975916,4.703577235,5.257417976,5.888882403,3.631429006,3.5859189835,NA,4.69784423,3.6756460465,4.696570738,NA,3.801356954,5.284135153,NA,5.470146135,5.645235048,5.74412702,NA,5.609059592,NA,6.031647886,3.801351418,3.8105700835,6.202452195,3.7743857895,3.715256985,5.361441402,3.603416099,4.7809473,5.8148548505,NA,5.38220212,NA,NA,5.874141053,4.593955838,6.112932406,NA,5.9016800205,5.712346902,3.685875031,4.597745256,5.428840762,5.8012996205,3.837884295,3.738339513,3.75464648,5.825805345,5.234772327,5.6978475685,4.7479697265,3.697278407,NA,5.964463298,3.699166701
"TRINITY_DN35283_c0_g5_i5.m.53320",4.5585153625,5.8744574155,7.061016747,5.37807734,5.346957978,5.241456095,2.983995092,5.2604242225,3.158023881,5.857776025,3.0282196555,5.049143789,NA,4.153924257,5.051744376,4.440061999,5.237759291,4.997809538,5.09669964,5.559684904,2.961624717,3.229975783,5.062294683,3.153917245,5.4850731345,3.970059984,3.1269636165,5.389761685,6.298977571,5.277917101,4.133520521,5.1674264955,6.071027411,5.734773914,5.371027535,NA,4.489746784,3.946529496,3.143579936,5.903416283,4.5172872035,5.064922604,4.038448142,5.535281021,4.196454119,5.4758004385,NA,6.090914364,3.107220305,3.178385678,5.002381257,5.0504216585,4.6855036645,5.049851262,3.064912846,2.995113346,6.511175817
"TRINITY_DN35283_c0_g5_i6.m.53322",6.9557320565,5.9497451595,3.048836355,5.453367073,6.270241519,6.802171169,7.381217098,6.0137834185,7.140206632,5.933062749,6.8039452375,6.824871082,3.011162413,5.229217067,6.711995811,6.389820729,3.313044186,6.880451762,6.979344456,6.509442217,7.358849307,5.627198528,7.529899027,6.229212865,5.5603594545,5.36728037,6.9026850175,6.602551568,4.204340537,7.554839577,5.530734812,5.2427148405,5.146313271,5.810064444,5.446312827,4.017059405,4.565034131,4.021818211,4.803827754,5.171348645,5.5925760255,6.310134565,7.020626322,7.195533079,5.271739388,5.5510897305,6.587668822,6.166202528,7.706066889,6.061023778,6.885024771,7.0325987195,6.4977579395,6.584571337,6.947562126,6.529828631,5.127033029
"TRINITY_DN35301_c0_g1_i2.m.54363",3.2365822925,2.3301346395,3.236587675,2.904152321,2.87302312,2.767521763,2.247046562,2.7864833315,2.421070229,1.313461027,3.2912453815,2.897145136,3.520844598,1.416987606,2.899749465,2.703096404,1.500793697,3.260841238,2.359742062,2.822716374,2.224671048,2.493010189,3.325325061,2.416968024,2.4261816675,3.818063572,2.9749443705,1.330866847,2.392073779,3.540957465,1.39655776,3.4304623295,2.919018145,2.412842927,2.8970917,3.789771871,3.167821566,3.794528329,1.406593615,1.359079178,3.7803255135,2.91291068,3.301479584,3.798312518,2.459482904,2.4169147655,2.453480785,2.938908128,2.370254711,1.441430899,3.265415662,2.3134670805,2.9485303045,2.312885667,2.912913837,3.25813797,3.636711639
"TRINITY_DN35302_c0_g2_i2.m.54340",5.3210644355,5.4146149875,5.906028578,5.481662558,5.72617821,6.051311572,6.205980957,6.0702767685,6.242504891,5.475935275,5.7907660235,5.750292328,5.698426562,5.790945615,6.316795632,6.032687719,5.807662408,5.634827426,5.733718378,6.19670339,6.268503157,5.867001372,5.632196632,5.653439434,5.5106545415,5.671211274,6.2587407615,5.945859102,5.950495992,5.888463672,5.633032341,5.5929413985,5.892468788,5.850960164,6.034040237,5.511677591,5.667335478,5.583546321,5.408629243,6.028535693,5.8647979995,5.827469301,6.216034632,6.082102887,5.461501354,5.7237778545,5.689968896,5.660818457,6.53273041,5.815397492,6.42789565,5.9284461405,6.1361099515,5.619755843,6.196701788,6.4206227,5.752892464
"TRINITY_DN35317_c2_g1_i2.m.54438",2.9019999385,3.7325202355,3.317033154,2.399624461,1.368487812,2.847967666,2.32749437,1.2819602245,NA,2.978860827,2.9566728675,2.977587682,3.279367383,3.082374073,2.395229422,1.198588404,2.581253226,3.663217193,2.440185373,3.318203059,1.305141091,2.573466051,2.99073439,3.082373974,3.5066308885,2.898511237,NA,1.411330501,2.472526871,2.884431201,3.798931845,3.8328359105,3.736434352,3.49329472,3.392584447,3.870224539,3.833228975,3.290010942,2.487059432,3.024514342,3.2758025385,2.408404418,2.381945946,2.878768464,3.124902572,2.4973636275,3.855867007,3.756328917,2.450687515,3.521859192,3.345869993,2.3938927315,1.4440125685,2.978301623,1.408397084,3.338586311,2.980183906
"TRINITY_DN35319_c0_g1_i1.m.54537",NA,NA,2.185338569,0.682987131000001,1.65187169,1.546353449,2.195778406,1.5653277975,NA,0.677214028000001,2.2400188385,1.675954253,2.147664635,1.78075001,2.678572639,1.481920441,0.86455226,1.624635972,NA,2.186512282,2.173419864,NA,2.274077414,0.780759487000001,1.7899734295,1.596870233,0.7537629075,1.694642354,1.755893791,2.582822237,1.760348771,0.794296354500001,2.697862861,1.776659634,1.675937876,2.568611972,2.116564529,1.573358738,0.770418277000001,NA,2.5591493755,0.691789294,1.665266222,1.577154133,0.823260883000001,1.7806962435,NA,2.302693973,2.319000043,1.805208217,2.629200275,1.6772576875,2.3123338255,1.676676055,2.276711004,2.206914415,2.26352536
"TRINITY_DN35323_c0_g1_i1.m.54422",3.5320870035,3.3361205795,2.072646492,2.962609759,3.583562371,3.719064637,2.405018303,2.0376077855,2.257126006,3.319449921,2.1273293855,2.733198679,3.494413393,0.253036234,2.150843048,1.954196995,3.336860512,3.096902458,3.195801831,2.881182605,2.645703082,2.914038712,2.161389106,1.253027156,3.4321691135,1.65411612,1.8110288335,3.166933915,2.228145172,2.055080168,2.554546427,2.5884530835,3.492054746,2.24889746,3.148205228,2.848231635,NA,3.367558109,2.827635875,1.195136775,3.3533538705,3.485944004,0.137574664,3.049420739,2.295555827,3.7124077585,2.2895651,1.190044564,3.206322386,NA,1.686434625,2.7344757785,2.5215743105,2.956297908,0.16399262,2.679178472,2.150841412
"TRINITY_DN35333_c0_g3_i1.m.54573",7.7474905345,8.0830124955,7.734890828,8.315513219,7.597331491,7.825254668,7.94587029,8.0268126155,8.334402352,8.14879211,8.1265887475,7.732477674,7.795062429,8.19089853,7.86283528,7.993001604,8.085067371,7.796620256,8.301272333,8.073093646,7.890080097,8.169656005,7.933254952,8.0710569,7.8989451835,7.692925964,8.1949555215,7.764463375,8.388416991,7.815173158,8.039245608,8.0731540125,7.906364543,8.08948688,7.835525733,7.703110081,7.640587783,7.941064469,8.049305227,7.792691782,7.6289557575,8.059456358,8.02217697,7.867451273,7.932252432,8.4132372325,8.152322724,8.106823582,8.215572675,8.118053904,7.82564662,7.8977299515,7.5988451735,7.848663242,8.026789369,8.103463714,7.774607642
"TRINITY_DN35333_c0_g3_i2.m.54575",7.4550984205,7.6726367545,7.473477527,8.059647334,7.907671253,7.773882368,7.483923941,7.7493470005,8.068416308,7.672827603,7.5819114555,7.493213247,7.360839476,7.841922679,7.739741291,7.590402604,7.893331198,7.497732115,7.521662735,7.193232672,7.51532808,7.818441784,7.797595215,7.904657015,7.5491103545,7.451607581,8.0510203345,7.848937373,7.925108728,7.561522739,7.987872821,7.5923887005,7.552571445,7.853749972,7.753034972,7.28766334,7.560360206,7.332496029,7.765985853,7.521021841,7.5714104705,7.653380381,7.300679886,7.450243003,7.640520883,8.1049040005,7.86232918,7.644608424,7.729624061,7.800786797,7.483926781,7.6041146885,7.9405411575,7.24599408,7.988982388,7.699045254,7.569815457
"TRINITY_DN35333_c0_g4_i1.m.54576",5.4818011835,5.7977430195,3.896841817,5.716400445,5.685279018,6.42777561,6.229213105,5.6691331735,5.303705688,5.5586674,5.3665386575,5.63539273,5.361663426,4.299604789,6.296957855,5.193425744,4.746003035,6.3361312,5.435023849,5.313043991,6.000394618,5.475196799,5.722545561,5.399138082,5.6713902975,5.308384507,5.8575970015,5.406154975,6.63730054,6.503765094,5.793769756,5.5057492465,5.316239575,6.442331065,5.194774218,5.602024553,5.149998452,5.532777387,5.388791894,5.521844676,5.5185750045,5.403243341,5.376770977,5.748073349,6.235213717,6.4463933335,5.698701807,5.014196911,6.730941299,5.838630257,6.148060004,5.5586682275,6.3930605425,5.29506535,5.862673002,6.333431348,4.849500812
"TRINITY_DN35333_c0_g4_i2.m.54580",7.6941635335,7.9262323485,7.637132826,8.013459393,7.884157781,7.547774066,7.801907689,7.8862813175,7.889778269,7.919673912,7.9075246875,7.938434734,7.949041699,8.24701368,7.837943726,7.802888836,8.066080736,7.773280325,7.985992733,7.782136452,7.870688141,8.187291806,7.760360672,8.130094295,8.0120772985,7.927372641,7.9343717555,8.006033048,8.160363944,7.78431229,8.002772356,8.0060924325,7.89935025,8.00894223,7.780848092,7.88956087,7.794077431,7.932035355,7.940423811,7.882258624,7.7812579405,8.012707787,7.986235066,7.625486168,7.993296289,7.9612882415,7.99786745,7.877111687,7.914631331,8.05768721,7.63062778,7.8366182385,8.0483296825,7.908980901,7.913852959,7.874415632,7.880068216
"TRINITY_DN35333_c0_g4_i4.m.54586",6.4957939235,6.4242852475,6.534268682,6.323133045,6.507740444,5.039669456,6.203678431,6.3805657495,6.756218127,6.407601974,6.0958925935,6.219911454,6.674931174,7.051677053,5.612461313,6.453291524,6.594939138,5.558524768,6.409489068,6.094864105,5.974860575,6.828171311,6.329277005,6.5111074,6.4301275815,6.604778213,6.8660101965,6.702547491,5.965402982,6.478230083,6.731708803,6.6094971715,6.38381391,6.416797175,6.316082578,6.713992284,6.643838602,6.782877653,6.211253377,6.408849066,6.5670394195,6.422102001,6.158590914,6.511034017,5.209680091,5.7145899765,6.590702676,6.65162847,5.004968183,6.917431658,5.01560764,6.2211892155,6.4133300425,6.220619938,6.50698989,5.629822914,6.171886377
"TRINITY_DN35333_c0_g6_i1.m.54589",3.9019999385,2.9955579665,2.901999917,3.569560902,3.953476342,2.847967666,2.912438938,3.8669426735,3.671435854,3.563834925,NA,2.977587682,3.864321025,4.082374073,1.980210131,4.105475053,4.166207377,2.926251599,2.02513945,1.903170187,3.475047296,4.743393885,3.990742855,4.082373974,2.0915802535,4.483473737,3.0554017315,3.996274898,3.0575072,3.469399963,4.061966251,3.0958775185,3.584441638,4.078257221,3.977546947,3.870224539,4.640587783,2.874977998,4.393953295,4.02450519,3.4457290785,3.578334987,NA,3.878768464,3.124902572,3.0823171025,4.118903198,4.019359665,4.035659614,3.691787035,3.930832493,4.3007972205,4.3509141815,3.978301623,2.993359585,3.92355909,3.98019247
"TRINITY_DN35335_c1_g3_i1.m.54759",NA,NA,2.200112413,0.112712424000001,0.666596235,0.561117734,0.625621628000001,0.9950910455,1.799616299,NA,0.6697603435,NA,NA,1.210556969,NA,0.496727369,NA,0.054401809,0.153285018000001,1.616301625,0.603178085000001,0.871528032,0.703896584,NA,1.2197649775,0.0267419770000006,1.1835527365,0.124464560000001,NA,1.0126454,0.775069383,1.5459582195,0.712584151000001,0.206503311,NA,NA,NA,0.00314236600000034,0.785161041000001,1.474632322,NA,NA,1.417010388,1.814317987,0.838035599000001,1.2104748985,1.568984145,NA,0.748756967000001,1.234984182,1.059024617,NA,1.7421122835,1.691420475,1.706511658,2.373649046,0.693348660000001
"TRINITY_DN35344_c3_g1_i4.m.54643",3.2812907005,NA,3.281289041,NA,3.917724669,NA,2.291737982,NA,3.465763762,2.358151107,2.3359546535,4.356877099,NA,NA,3.359475089,NA,NA,2.305533387,2.404441417,NA,NA,2.537723609,4.691955312,NA,4.4708770965,NA,NA,2.375561983,NA,3.26372423,NA,4.0601280095,3.378762334,2.45753332,4.941794396,NA,NA,NA,NA,5.403795248,NA,NA,NA,4.25805436,NA,2.4616185515,NA,2.398656186,2.414947707,NA,4.632042045,2.3581574585,2.4082901855,NA,4.37265547,NA,NA
"TRINITY_DN35344_c3_g1_i5.m.54645",3.3431287745,NA,3.343124262,NA,3.979562803,5.096458364,2.353563545,NA,3.527602611,2.419991857,2.3977782145,4.418714591,NA,NA,3.421321196,NA,NA,2.367385299,2.466281214,NA,NA,2.599559574,4.753793145,NA,4.5327168685,NA,NA,2.437406687,NA,3.325568128,NA,4.1219653275,3.440603354,2.519377869,5.003632074,NA,NA,NA,NA,5.465634034,NA,NA,NA,4.319890163,NA,2.5234434425,NA,2.460480886,2.476795836,NA,4.693882415,2.4199907375,2.4701071285,NA,4.434495243,NA,NA
"TRINITY_DN35359_c0_g1_i3.m.54806",4.4696171765,3.5631661625,3.791540666,1.552193731,4.521089454,3.737516333,3.065019331,4.4345594055,NA,3.131443136,4.1092431715,3.867133528,4.239295559,3.649989821,3.869732964,3.67308891,1.733817337,NA,3.592768339,4.055745988,3.042659185,2.726047646,3.880288083,1.649975356,3.2441716965,4.051084788,1.6230360845,3.885820975,3.210070005,3.452054385,NA,1.6635103945,3.56708528,2.64586679,3.545165601,4.607761384,3.7227718,4.249946302,2.639635785,3.592124088,3.7503146145,2.56099367,3.534515263,4.031344545,2.692502969,3.2348922725,NA,3.171942471,3.603280753,1.674429892,4.498442736,3.5464870155,4.1815702345,3.545913072,1.561002672,3.491173629,4.132772652
"TRINITY_DN35398_c5_g4_i4.m.54214",1.5676995435,1.6612668555,1.567718007,1.650302214,1.619210072,NA,1.578165688,NA,1.752181979,1.644597599,1.6223878605,1.643325685,3.115006226,1.748074768,1.645911418,NA,1.831909954,1.591969783,1.690859583,1.568881503,2.555787519,1.824153209,NA,NA,2.7573135015,1.564234284,1.7211039045,NA,NA,1.550138731,NA,2.7615939115,2.665194719,2.74396427,1.643251703,1.535937347,NA,2.540698378,NA,1.690232977,1.5264930875,3.244049566,NA,2.544486564,NA,NA,1.784601,1.68509649,NA,1.772523101,1.59652341,1.6445705845,1.6947005285,1.644029046,2.659084979,NA,1.645896671
"TRINITY_DN35401_c0_g1_i2.m.55147",7.4703055135,7.1679264965,7.350012251,7.60948544,6.965387245,7.231855753,7.42185897,7.1837079195,7.332851568,7.54717182,7.0510382055,6.902039721,7.248206096,7.466254788,7.605080608,6.955924828,6.997543869,7.020629624,7.341914656,7.075545411,7.273960384,7.542309328,7.307507212,7.328749445,7.0160396955,7.144886998,6.9798525465,7.008190909,7.151874161,6.896347108,7.308342526,6.8276773415,7.0113853,7.002709007,7.294311204,7.318230896,7.217113062,7.191741384,6.803828983,7.196883955,7.0331480315,7.165744259,7.061268213,7.262647023,7.0493468,7.1766946085,7.213274233,7.265737376,7.352430269,7.423592757,7.10320542,7.3627471065,6.9534377335,7.224675285,7.005278112,6.754894755,7.22656909
"TRINITY_DN35448_c3_g3_i4.m.55550",3.0719319095,3.9024385875,3.486968101,3.154527216,4.997868095,4.240295707,3.819335511,3.7738359295,3.25640672,3.885758381,3.5416292875,4.369909105,2.449283525,3.667336574,3.887083732,2.953478098,3.336133306,3.833143332,2.610113182,3.073099301,3.475047296,4.328356385,3.575708178,2.66733074,3.9984778545,3.068442257,2.6403769625,4.751167094,NA,3.791328058,1.646928752,3.2657985185,3.584441638,3.985146601,3.88443205,3.040144657,3.740123802,3.044894901,3.241952379,3.19443731,4.0306956815,3.163297488,3.873782844,4.27108676,3.709865073,3.2522441095,2.703856771,4.189288731,3.942557887,3.691787035,4.323146711,3.1487879525,4.6139498115,3.563258365,3.163288878,3.093485234,3.15011081
"TRINITY_DN35457_c2_g6_i1.m.55521",5.1404266965,5.4563657115,3.555467786,5.338498081,4.928865671,5.308793867,5.025341286,1.5203788355,5.324898536,5.632328643,4.7800512615,5.216014563,5.325143665,5.436276448,5.540546679,1.437017055,4.989589898,5.039147674,5.379048511,4.556631792,4.543543217,5.512329246,4.45155673,5.436274223,4.9149785005,5.45886227,4.7088639515,4.649742433,5.411401872,5.122862434,5.522784098,5.2087664445,4.237899457,5.638611967,4.952933906,5.430573684,5.187134821,4.850367541,4.895410484,5.137402691,5.6016963935,5.553720305,4.620359969,5.117192999,5.237790532,5.1952163995,5.942287053,5.480177418,4.689129056,5.460728805,5.671753588,4.9542562035,5.2674147085,5.71922488,5.34726734,1.577020865,4.80358128
